UNIX_timestamp	Elapsed_seconds	Rx-Mbps_[with_hdr]	Rx-pps	Tx-Mbps_[with_hdr]	Tx-pps
1604461393171	240.00	20359.63	6832397	0.00	0
1604461395167	242.00	20523.07	6823399	0.00	0
1604461397163	244.00	20537.81	6826336	0.00	0
1604461399159	246.00	20529.94	6824710	0.00	0
1604461401155	248.00	20542.85	6830070	0.00	0
1604461403151	250.00	20547.50	6831280	0.00	0
1604461405147	252.00	20509.54	6816677	0.00	0
1604461407143	254.00	20386.57	6777904	0.00	0
1604461409139	256.00	20543.93	6829319	0.00	0
1604461411135	258.00	20558.42	6834137	0.00	0
1604461413131	260.00	20534.10	6826080	0.00	0
1604461415127	262.00	20527.29	6823623	0.00	0
1604461417123	264.00	20561.06	6835804	0.00	0
1604461419119	266.00	20543.86	6829333	0.00	0
1604461421115	268.00	20522.73	6822558	0.00	0
1604461423111	270.00	20549.83	6832024	0.00	0
1604461425107	272.00	20560.65	6837800	0.00	0
1604461427103	274.00	20556.68	6833750	0.00	0
1604461429099	276.00	20284.92	6744803	0.00	0
1604461431095	278.00	20521.00	6820686	0.00	0
1604461433091	280.00	20544.73	6832680	0.00	0
1604461435087	282.00	20519.20	6820623	0.00	0
1604461437083	284.00	20513.80	6817621	0.00	0
1604461439079	286.00	20528.66	6824512	0.00	0
1604461441075	288.00	20528.76	6827286	0.00	0
1604461443071	290.00	20521.02	6823105	0.00	0
1604461445067	292.00	20530.65	6828416	0.00	0
1604461447063	294.00	20553.22	6834602	0.00	0
1604461449059	296.00	20521.03	6823469	0.00	0
1604461451055	298.00	20542.97	6831053	0.00	0
1604461453051	300.00	20489.31	6813118	0.00	0
1604461455047	302.00	20504.55	6816141	0.00	0
1604461457043	304.00	12995.44	4319670	0.00	0
1604461459039	306.00	0.00	0	0.00	0
1604461461035	308.00	0.00	0	0.00	0
1604461463031	310.00	0.00	0	0.00	0
1604461465027	312.00	0.00	0	0.00	0
1604461467023	314.00	0.00	0	0.00	0
1604461469019	316.00	0.00	0	0.00	0
1604461471014	318.00	0.00	0	0.00	0
1604461473010	320.00	0.00	0	0.00	0
1604461475006	322.00	0.00	0	0.00	0
1604461477002	324.00	0.00	0	0.00	0
1604461478998	326.00	0.00	0	0.00	0
1604461480994	328.00	0.00	0	0.00	0
1604461482990	330.00	0.00	0	0.00	0
1604461484986	332.00	0.00	0	0.00	0
1604461486982	334.00	0.00	0	0.00	0
1604461488978	336.00	0.00	0	0.00	0
1604461490974	338.00	0.00	0	0.00	0
