UNIX_timestamp	Elapsed_seconds	Rx-Mbps_[with_hdr]	Rx-pps	Tx-Mbps_[with_hdr]	Tx-pps	Latency_(us)
1604459617983	786.00	0.00	0	3885.06	12147984	-nan 
1604459619979	788.00	0.00	0	3885.13	12147986	-nan 
1604459621974	790.00	0.00	0	3885.04	12147970	-nan 
1604459623970	792.00	0.00	0	3885.06	12147983	-nan 
1604459625965	794.00	0.00	0	3885.06	12147979	-nan 
1604459627961	796.00	0.00	0	3885.07	12147976	-nan 
1604459629956	798.00	0.00	0	3885.09	12147990	-nan 
1604459631952	800.00	0.00	0	3885.06	12147974	-nan 
1604459633947	802.00	0.00	0	3885.08	12147933	-nan 
1604459635943	804.00	0.00	0	3885.07	12148024	-nan 
1604459637938	806.00	0.00	0	3885.09	12147989	-nan 
1604459639934	808.00	0.00	0	3885.04	12147985	-nan 
1604459641929	810.00	0.00	0	3884.84	12147903	-nan 
1604459643925	812.00	0.00	0	3885.07	12147985	-nan 
1604459645920	814.00	0.00	0	3885.05	12147964	-nan 
1604459647916	816.00	0.00	0	3885.10	12147991	-nan 
1604459649911	818.00	0.00	0	3885.23	12147974	-nan 
1604459651907	820.00	0.00	0	3884.87	12147977	-nan 
1604459653902	822.00	0.00	0	3885.06	12147968	-nan 
1604459655898	824.00	0.00	0	3885.05	12147984	-nan 
1604459657893	826.00	0.00	0	3885.08	12147962	-nan 
1604459659889	828.00	0.00	0	3885.08	12148006	-nan 
1604459661884	830.00	0.00	0	3885.06	12147979	-nan 
1604459663880	832.00	0.00	0	3885.00	12147964	-nan 
1604459665875	834.00	0.00	0	3885.06	12147971	-nan 
1604459667871	836.00	0.00	0	3885.07	12147989	-nan 
1604459669866	838.00	0.00	0	3885.09	12147979	-nan 
1604459671862	840.00	0.00	0	3885.07	12147967	-nan 
1604459673857	842.00	0.00	0	3885.08	12147975	-nan 
1604459675853	844.00	0.00	0	3885.06	12147988	-nan 
1604459677848	846.00	0.00	0	3885.05	12147973	-nan 
1604459679844	848.00	0.00	0	3885.08	12147987	-nan 
1604459681839	850.00	0.00	0	3885.07	12147980	-nan 
1604459683835	852.00	0.00	0	3885.08	12147985	-nan 
1604459685830	854.00	0.00	0	3885.07	12147970	-nan 
1604459687826	856.00	0.00	0	3885.06	12147977	-nan 
1604459689821	858.00	0.00	0	3885.07	12147995	-nan 
1604459691817	860.00	0.00	0	3885.08	12147971	-nan 
1604459693812	862.00	0.00	0	3885.08	12147981	-nan 
1604459695808	864.00	0.00	0	3885.10	12147992	-nan 
1604459697804	866.00	0.00	0	3885.04	12147989	-nan 
1604459699799	868.00	0.00	0	3885.10	12147982	-nan 
1604459701795	870.00	0.00	0	3885.10	12147981	-nan 
1604459703790	872.00	0.00	0	3885.03	12147964	-nan 
1604459705786	874.00	0.00	0	3885.09	12148007	-nan 
1604459707781	876.00	0.00	0	3885.04	12147958	-nan 
1604459709777	878.00	0.00	0	3885.09	12147983	-nan 
1604459711772	880.00	0.00	0	3885.11	12147986	-nan 
1604459713768	882.00	0.00	0	3885.02	12147982	-nan 
1604459715763	884.00	0.00	0	3885.08	12147984	-nan 
1604459717759	886.00	0.00	0	3885.09	12147976	-nan 
1604459719754	888.00	0.00	0	3885.06	12147972	-nan 
1604459721750	890.00	0.00	0	3885.07	12147986	-nan 
1604459723745	892.00	0.00	0	3885.08	12147978	-nan 
1604459725741	894.00	0.00	0	3885.06	12147978	-nan 
1604459727736	896.00	0.00	0	3885.07	12147982	-nan 
1604459729732	898.00	0.00	0	3885.07	12147978	-nan 
1604459731727	900.00	0.00	0	3885.08	12147985	-nan 
1604459733723	902.00	0.00	0	3885.07	12147977	-nan 
1604459735718	904.00	0.00	0	3885.07	12147987	-nan 
1604459737714	906.00	0.00	0	3885.10	12147989	-nan 
1604459739709	908.00	0.00	0	3885.04	12147977	-nan 
1604459741705	910.00	0.00	0	3885.10	12147981	-nan 
1604459743700	912.00	0.00	0	3885.04	12147976	-nan 
1604459745696	914.00	0.00	0	3885.06	12147972	-nan 
1604459747691	916.00	0.00	0	3885.07	12147986	-nan 
1604459749687	918.00	0.00	0	3885.08	12147977	-nan 
1604459751682	920.00	0.00	0	3885.07	12147974	-nan 
1604459753678	922.00	0.00	0	3885.08	12147993	-nan 
1604459755673	924.00	0.00	0	3885.04	12147971	-nan 
1604459757669	926.00	0.00	0	3885.07	12147984	-nan 
1604459759664	928.00	0.00	0	3885.09	12147985	-nan 
1604459761660	930.00	0.00	0	3885.10	12147984	-nan 
1604459763655	932.00	0.00	0	3885.05	12147971	-nan 
1604459765651	934.00	0.00	0	3885.05	12147987	-nan 
1604459767646	936.00	0.00	0	3885.08	12147976	-nan 
1604459769642	938.00	0.00	0	3885.10	12147984	-nan 
1604459771637	940.00	0.00	0	3885.02	12147987	-nan 
1604459773633	942.00	0.00	0	3885.07	12147971	-nan 
1604459775628	944.00	0.00	0	3885.00	12147964	-nan 
1604459777624	946.00	0.00	0	3885.07	12147981	-nan 
1604459779619	948.00	0.00	0	3885.05	12147838	-nan 
1604459781615	950.00	0.00	0	3885.10	12148121	-nan 
1604459783610	952.00	0.00	0	3885.08	12147978	-nan 
1604459785606	954.00	0.00	0	3885.12	12147986	-nan 
1604459787601	956.00	0.00	0	3885.04	12147987	-nan 
1604459789597	958.00	0.00	0	3885.08	12147969	-nan 
1604459791592	960.00	0.00	0	3885.05	12147991	-nan 
1604459793588	962.00	0.00	0	3885.07	12147973	-nan 
1604459795583	964.00	0.00	0	3885.27	12147984	-nan 
1604459797579	966.00	0.00	0	3884.88	12147972	-nan 
1604459799574	968.00	0.00	0	3885.07	12147982	-nan 
1604459801570	970.00	0.00	0	3885.08	12147983	-nan 
1604459803565	972.00	0.00	0	3885.05	12147955	-nan 
1604459805561	974.00	0.00	0	3885.09	12148008	-nan 
1604459807556	976.00	0.00	0	3885.08	12147982	-nan 
1604459809552	978.00	0.00	0	3885.06	12147988	-nan 
1604459811547	980.00	0.00	0	3885.09	12147968	-nan 
1604459813543	982.00	0.00	0	3885.05	12147988	-nan 
1604459815538	984.00	0.00	0	3885.08	12147979	-nan 
1604459817534	986.00	0.00	0	3885.08	12147989	-nan 
1604459819529	988.00	0.00	0	3885.06	12147977	-nan 
1604459821525	990.00	0.00	0	3885.08	12147983	-nan 
1604459823520	992.00	0.00	0	3885.06	12147977	-nan 
1604459825516	994.00	0.00	0	3885.08	12147981	-nan 
1604459827511	996.00	0.00	0	27457.20	8876228	-nan 
1604459829507	998.00	0.00	0	0.00	0	-nan 
1604459831502	1000.00	0.00	0	0.00	0	-nan 
1604459833498	1002.00	0.00	0	0.00	0	-nan 
1604459835493	1004.00	0.00	0	0.00	0	-nan 
1604459837489	1006.00	0.00	0	0.00	0	-nan 
1604459839484	1008.00	0.00	0	0.00	0	-nan 
1604459841480	1010.00	0.00	0	0.00	0	-nan 
1604459843475	1012.00	0.00	0	0.00	0	-nan 
1604459845471	1014.00	0.00	0	0.00	0	-nan 
1604459847467	1016.00	0.00	0	0.00	0	-nan 
1604459849462	1018.00	0.00	0	0.00	0	-nan 
1604459851458	1020.00	0.00	0	0.00	0	-nan 
1604459853453	1022.00	0.00	0	0.00	0	-nan 
1604459855449	1024.00	0.00	0	0.00	0	-nan 
1604459857444	1026.00	0.00	0	0.00	0	-nan 
1604459859440	1028.00	0.00	0	0.00	0	-nan 
1604459861435	1030.00	0.00	0	0.00	0	-nan 
1604459863431	1032.00	0.00	0	0.00	0	-nan 
1604459865426	1034.00	0.00	0	0.00	0	-nan 
1604459867422	1036.00	0.00	0	0.00	0	-nan 
1604459869417	1038.00	0.00	0	0.00	0	-nan 
1604459871413	1040.00	0.00	0	0.00	0	-nan 
1604459873408	1042.00	0.00	0	0.00	0	-nan 
1604459875404	1044.00	0.00	0	0.00	0	-nan 
1604459877399	1046.00	0.00	0	0.00	0	-nan 
1604459879395	1048.00	0.00	0	0.00	0	-nan 
1604459881390	1050.00	0.00	0	0.00	0	-nan 
1604459883386	1052.00	0.00	0	0.00	0	-nan 
1604459885381	1054.00	0.00	0	0.00	0	-nan 
