UNIX_timestamp	Elapsed_seconds	Rx-Mbps_[with_hdr]	Rx-pps	Tx-Mbps_[with_hdr]	Tx-pps
1604463731766	0.00	0.00	0	0.00	0
1604463733762	2.00	0.00	1	0.00	1
1604463735758	4.00	0.00	0	0.00	0
1604463737754	6.00	0.00	0	0.00	0
1604463739750	8.00	0.00	0	0.00	0
1604463741746	10.00	0.00	0	0.00	0
1604463743742	12.00	0.00	0	0.00	0
1604463745738	14.00	0.00	0	0.00	0
1604463747734	16.00	0.00	0	0.00	0
1604463749730	18.00	0.00	0	0.00	0
1604463751726	20.00	0.00	0	0.00	0
1604463753722	22.00	0.00	0	0.00	0
1604463755718	24.00	0.00	0	0.00	0
1604463757714	26.00	0.00	0	0.00	0
1604463759710	28.00	0.00	0	0.00	0
1604463761706	30.00	0.00	0	0.00	0
1604463763702	32.00	0.00	0	0.00	0
1604463765698	34.00	0.00	0	0.00	0
1604463767694	36.00	0.00	0	0.00	0
1604463769690	38.00	0.00	0	0.00	0
1604463771686	40.00	0.00	0	0.00	0
1604463773682	42.00	0.00	0	0.00	0
1604463775678	44.00	0.00	0	0.00	0
1604463777674	46.00	0.00	0	0.00	0
1604463779670	48.00	0.00	0	0.00	0
1604463781666	50.00	0.00	0	0.00	0
1604463783662	52.00	0.00	0	0.00	0
1604463785657	54.00	0.00	0	0.00	0
1604463787653	56.00	0.00	0	0.00	0
1604463789649	58.00	0.00	0	0.00	0
1604463791645	60.00	0.00	0	0.00	0
1604463793641	62.00	0.00	0	0.00	0
1604463795637	64.00	0.00	0	0.00	0
1604463797633	66.00	0.00	0	0.00	0
1604463799629	68.00	0.00	0	0.00	0
1604463801625	70.00	0.00	0	0.00	0
1604463803621	72.00	0.00	0	0.00	0
1604463805617	74.00	0.00	0	0.00	0
1604463807613	76.00	0.00	0	0.00	0
1604463809609	78.00	0.00	0	0.00	0
1604463811605	80.00	0.00	0	0.00	0
1604463813601	82.00	0.00	0	0.00	0
1604463815597	84.00	0.00	0	0.00	0
1604463817593	86.00	0.00	0	0.00	0
1604463819589	88.00	0.00	0	0.00	0
1604463821585	90.00	0.00	0	0.00	0
1604463823581	92.00	0.00	0	0.00	0
1604463825577	94.00	0.00	0	0.00	0
1604463827573	96.00	0.00	0	0.00	0
1604463829569	98.00	0.00	0	0.00	0
1604463831565	100.00	0.00	0	0.00	0
1604463833561	102.00	0.00	0	0.00	0
1604463835557	104.00	0.00	0	0.00	0
1604463837553	106.00	0.00	0	0.00	0
1604463839549	108.00	0.00	0	0.00	0
1604463841545	110.00	0.00	0	0.00	0
1604463843541	112.00	0.00	0	0.00	0
1604463845537	114.00	0.00	0	0.00	0
1604463847533	116.00	0.00	0	0.00	0
1604463849529	118.00	0.00	0	0.00	0
1604463851525	120.00	0.00	0	0.00	0
1604463853521	122.00	0.00	0	0.00	0
1604463855517	124.00	0.00	0	0.00	0
1604463857513	126.00	0.00	0	0.00	0
1604463859509	128.00	0.00	0	0.00	0
1604463861505	130.00	0.00	0	0.00	0
1604463863501	132.00	0.00	0	0.00	0
1604463865497	134.00	0.00	0	0.00	0
1604463867493	136.00	0.00	0	0.00	0
1604463869488	138.00	0.00	0	0.00	0
1604463871484	140.00	0.00	0	0.00	0
1604463873480	142.00	0.00	0	0.00	0
1604463875476	144.00	0.00	0	0.00	0
1604463877472	146.00	0.00	0	0.00	0
1604463879468	148.00	0.00	0	0.00	0
1604463881464	150.00	0.00	0	0.00	0
1604463883460	152.00	0.00	0	0.00	0
1604463885456	154.00	0.00	0	0.00	0
1604463887452	156.00	0.00	0	0.00	0
1604463889448	158.00	0.00	0	0.00	0
1604463891444	160.00	0.00	0	0.00	0
1604463893440	162.00	0.00	0	0.00	0
1604463895436	164.00	0.00	0	0.00	0
1604463897432	166.00	0.00	0	0.00	0
1604463899428	168.00	0.00	0	0.00	0
1604463901424	170.00	0.00	0	0.00	0
1604463903420	172.00	0.00	0	0.00	0
1604463905416	174.00	0.00	0	0.00	0
