UNIX_timestamp	Elapsed_seconds	Rx-Mbps_[with_hdr]	Rx-pps	Tx-Mbps_[with_hdr]	Tx-pps
1604462411887	0.00	0.00	0	0.00	0
1604462413883	2.00	0.00	0	0.00	1
1604462415879	4.00	0.00	0	0.00	0
1604462417875	6.00	0.00	0	0.00	1
1604462419871	8.00	0.00	0	0.00	0
1604462421867	10.00	0.00	5	0.00	1
1604462423863	12.00	0.00	0	0.00	0
1604462425859	14.00	0.00	0	0.00	0
1604462427855	16.00	0.00	0	0.00	0
1604462429851	18.00	0.00	0	0.00	0
1604462431847	20.00	0.00	0	0.00	0
1604462433843	22.00	0.00	0	0.00	0
1604462435839	24.00	0.00	0	0.00	0
1604462437835	26.00	0.00	0	0.00	0
1604462439831	28.00	0.00	0	0.00	0
1604462441827	30.00	0.00	0	0.00	0
1604462443823	32.00	0.00	0	0.00	0
1604462445819	34.00	0.00	0	0.00	0
1604462447815	36.00	0.00	0	0.00	0
1604462449811	38.00	0.00	0	0.00	0
1604462451807	40.00	0.00	0	0.00	0
1604462453803	42.00	0.00	0	0.00	0
1604462455799	44.00	0.00	0	0.00	0
1604462457795	46.00	0.00	0	0.00	0
1604462459791	48.00	0.00	0	0.00	0
1604462461787	50.00	0.00	0	0.00	0
1604462463783	52.00	0.00	0	0.00	0
1604462465779	54.00	0.00	0	0.00	0
1604462467775	56.00	0.00	0	0.00	0
1604462469771	58.00	0.00	0	0.00	0
1604462471767	60.00	0.00	0	0.00	0
1604462473763	62.00	0.00	0	0.00	0
1604462475758	64.00	0.00	0	0.00	0
1604462477754	66.00	0.00	0	0.00	0
1604462479750	68.00	0.00	0	0.00	0
1604462481746	70.00	0.00	0	0.00	0
1604462483742	72.00	0.00	0	0.00	0
1604462485738	74.00	0.00	0	0.00	0
1604462487734	76.00	0.00	0	0.00	0
1604462489730	78.00	0.00	0	0.00	0
1604462491726	80.00	0.00	0	0.00	0
1604462493722	82.00	0.00	0	0.00	0
1604462495718	84.00	0.00	0	0.00	0
1604462497714	86.00	0.00	0	0.00	0
1604462499710	88.00	0.00	0	0.00	0
1604462501706	90.00	0.00	0	0.00	0
1604462503702	92.00	0.00	0	0.00	0
1604462505698	94.00	0.00	0	0.00	0
1604462507694	96.00	0.00	0	0.00	0
1604462509690	98.00	0.00	0	0.00	0
1604462511686	100.00	0.00	0	0.00	0
1604462513682	102.00	0.00	0	0.00	0
1604462515678	104.00	0.00	0	0.00	0
1604462517674	106.00	0.00	0	0.00	0
1604462519670	108.00	0.00	0	0.00	0
1604462521666	110.00	0.00	0	0.00	0
1604462523662	112.00	0.00	0	0.00	0
1604462525658	114.00	0.00	0	0.00	0
1604462527654	116.00	0.00	0	0.00	0
1604462529650	118.00	0.00	0	0.00	0
1604462531646	120.00	0.00	0	0.00	0
1604462533642	122.00	0.00	0	0.00	0
1604462535638	124.00	0.00	0	0.00	0
1604462537634	126.00	0.00	0	0.00	0
