UNIX_timestamp	Elapsed_seconds	Rx-Mbps_[with_hdr]	Rx-pps	Tx-Mbps_[with_hdr]	Tx-pps
1604417997866	0.00	0.00	0	0.00	0
1604417998364	0.50	0.00	4	0.00	4
1604417998863	1.00	0.00	0	0.00	0
1604417999362	1.50	0.00	0	0.00	0
1604417999861	2.00	0.00	0	0.00	0
1604418000360	2.50	0.00	0	0.00	0
1604418000859	3.00	0.00	0	0.00	0
1604418001358	3.50	0.00	0	0.00	0
1604418001857	4.00	0.00	0	0.00	0
1604418002356	4.50	0.00	0	0.00	0
1604418002855	5.00	0.00	0	0.00	0
1604418003354	5.50	0.00	0	0.00	0
1604418003853	6.00	0.00	0	0.00	0
1604418004352	6.50	0.00	0	0.00	0
1604418004851	7.00	0.00	0	0.00	0
1604418005350	7.50	0.00	0	0.00	0
1604418005849	8.00	0.00	0	0.00	0
1604418006348	8.50	0.00	0	0.00	0
1604418006847	9.00	0.00	0	0.00	0
1604418007346	9.50	0.00	0	0.00	0
1604418007845	10.00	0.00	0	0.00	0
1604418008344	10.50	0.00	0	0.00	0
1604418008843	11.00	0.00	0	0.00	0
1604418009342	11.50	0.00	0	0.00	0
1604418009841	12.00	0.00	0	0.00	0
1604418010340	12.50	0.00	0	0.00	0
1604418010839	13.00	0.00	0	0.00	0
1604418011338	13.50	0.00	0	0.00	0
1604418011837	14.00	0.00	0	0.00	0
1604418012336	14.50	0.00	0	0.00	0
1604418012835	15.00	0.00	0	0.00	0
1604418013334	15.50	0.00	0	0.00	0
1604418013833	16.00	0.00	0	0.00	0
1604418014332	16.50	0.00	0	0.00	0
1604418014831	17.00	0.00	0	0.00	0
1604418015330	17.50	0.00	0	0.00	0
1604418015829	18.00	0.00	0	0.00	0
1604418016328	18.50	0.00	0	0.00	0
1604418016827	19.00	0.00	0	0.00	0
1604418017326	19.50	0.00	0	0.00	0
1604418017825	20.00	0.00	0	0.00	0
1604418018324	20.50	0.00	0	0.00	0
1604418018823	21.00	0.00	0	0.00	0
