UNIX_timestamp	Elapsed_seconds	Rx-Mbps_[with_hdr]	Rx-pps	Tx-Mbps_[with_hdr]	Tx-pps	Latency_(us)
1604465104569	0.00	0.00	0	0.00	0	-nan 
1604465106564	2.00	0.00	0	0.00	1	-nan 
1604465108560	4.00	0.00	0	0.00	1	-nan 
1604465110555	6.00	0.00	0	0.00	0	-nan 
1604465112551	8.00	0.00	0	0.00	1	-nan 
1604465114546	10.00	0.00	4	0.00	0	-nan 
1604465116542	12.00	0.00	0	0.00	0	-nan 
1604465118537	14.00	0.00	1	0.00	1	-nan 
1604465120533	16.00	0.00	0	0.00	0	-nan 
1604465122529	18.00	0.00	3	0.00	2	-nan 
1604465124524	20.00	0.00	0	0.00	0	-nan 
1604465126520	22.00	0.00	0	0.00	0	-nan 
1604465128515	24.00	0.00	0	0.00	0	-nan 
1604465130511	26.00	0.00	0	0.00	0	-nan 
1604465132506	28.00	0.00	0	0.00	0	-nan 
1604465134502	30.00	0.00	0	0.00	0	-nan 
1604465136497	32.00	0.00	0	0.00	0	-nan 
1604465138493	34.00	0.00	0	0.00	0	-nan 
1604465140488	36.00	0.00	0	0.00	0	-nan 
1604465142484	38.00	0.00	0	0.00	0	-nan 
1604465144479	40.00	0.00	0	0.00	0	-nan 
1604465146475	42.00	0.00	0	0.00	0	-nan 
1604465148470	44.00	0.00	0	0.00	0	-nan 
1604465150466	46.00	0.00	0	0.00	0	-nan 
1604465152461	48.00	0.07	93	0.19	94	-nan 
1604465154457	50.00	0.53	666	1.33	665	-nan 
1604465156452	52.00	0.53	665	1.33	665	-nan 
1604465158448	54.00	0.53	666	1.33	666	-nan 
1604465160443	56.00	0.53	666	1.33	666	-nan 
1604465162439	58.00	0.53	666	1.33	666	-nan 
1604465164434	60.00	0.53	666	1.33	666	-nan 
1604465166430	62.00	0.53	666	1.33	666	-nan 
1604465168425	64.00	0.53	666	1.33	666	-nan 
1604465170421	66.00	0.53	666	1.33	666	-nan 
1604465172416	68.00	0.53	666	1.33	666	-nan 
1604465174412	70.00	0.53	666	1.33	666	-nan 
1604465176407	72.00	0.53	666	1.33	666	-nan 
1604465178403	74.00	0.53	666	1.33	666	-nan 
1604465180398	76.00	0.53	666	1.33	666	-nan 
1604465182394	78.00	0.53	666	1.33	666	-nan 
1604465184389	80.00	0.53	666	1.33	666	-nan 
1604465186385	82.00	0.53	666	1.33	666	-nan 
1604465188380	84.00	0.53	666	1.33	666	-nan 
1604465190376	86.00	0.53	666	1.33	666	-nan 
1604465192371	88.00	0.53	666	1.33	666	-nan 
1604465194367	90.00	0.53	666	1.33	666	-nan 
1604465196362	92.00	0.53	666	1.33	666	-nan 
1604465198358	94.00	0.53	666	1.33	666	-nan 
1604465200354	96.00	0.53	666	1.33	666	-nan 
1604465202349	98.00	0.53	666	1.33	666	-nan 
1604465204345	100.00	0.53	666	1.33	666	-nan 
1604465206340	102.00	0.53	666	1.33	666	-nan 
1604465208336	104.00	0.53	666	1.33	666	-nan 
1604465210331	106.00	0.53	666	1.33	666	-nan 
1604465212327	108.00	0.53	666	1.33	666	-nan 
1604465214322	110.00	0.53	666	1.33	666	-nan 
1604465216318	112.00	0.53	666	1.33	666	-nan 
1604465218313	114.00	0.53	666	1.33	666	-nan 
1604465220309	116.00	0.53	666	1.33	666	-nan 
1604465222304	118.00	0.53	670	1.33	669	-nan 
1604465224300	120.00	0.53	666	1.33	666	-nan 
1604465226295	122.00	0.53	666	1.33	666	-nan 
1604465228291	124.00	0.53	666	1.33	666	-nan 
1604465230286	126.00	0.53	666	1.33	666	-nan 
1604465232282	128.00	0.53	666	1.33	666	-nan 
1604465234277	130.00	0.53	666	1.33	666	-nan 
1604465236273	132.00	0.53	666	1.33	666	-nan 
1604465238268	134.00	0.53	666	1.33	666	-nan 
1604465240264	136.00	0.53	666	1.33	666	-nan 
1604465242259	138.00	0.53	666	1.33	666	-nan 
1604465244255	140.00	0.53	666	1.33	666	-nan 
1604465246250	142.00	0.53	666	1.33	666	-nan 
1604465248246	144.00	0.53	666	1.33	666	-nan 
1604465250241	146.00	0.53	666	1.33	666	-nan 
1604465252237	148.00	0.53	666	1.33	666	-nan 
1604465254232	150.00	0.53	666	1.33	666	-nan 
1604465256228	152.00	0.53	666	1.33	666	-nan 
1604465258223	154.00	0.44	666	1.23	666	-nan 
1604465260219	156.00	0.39	666	1.17	666	-nan 
1604465262214	158.00	0.39	666	1.17	666	-nan 
1604465264210	160.00	0.39	666	1.17	666	-nan 
1604465266205	162.00	0.39	666	1.17	666	-nan 
1604465268201	164.00	0.39	666	1.17	666	-nan 
1604465270196	166.00	0.39	666	1.17	666	-nan 
1604465272192	168.00	0.39	666	1.17	666	-nan 
1604465274187	170.00	0.39	666	1.17	666	-nan 
1604465276183	172.00	0.39	666	1.17	666	-nan 
1604465278179	174.00	0.39	666	1.17	666	-nan 
1604465280174	176.00	0.39	666	1.17	666	-nan 
1604465282170	178.00	0.39	666	1.17	666	-nan 
1604465284165	180.00	0.39	666	1.17	666	-nan 
1604465286161	182.00	0.39	666	1.17	666	-nan 
1604465288156	184.00	0.39	666	1.17	666	-nan 
1604465290152	186.00	0.39	666	1.17	666	-nan 
1604465292147	188.00	0.39	666	1.17	666	-nan 
1604465294143	190.00	0.39	666	1.17	666	-nan 
1604465296138	192.00	0.39	666	1.17	666	-nan 
1604465298134	194.00	0.39	666	1.17	666	-nan 
1604465300129	196.00	0.39	666	1.17	666	-nan 
1604465302125	198.00	0.39	666	1.17	666	-nan 
1604465304120	200.00	0.39	666	1.17	666	-nan 
